"partnerDesc","reporterDesc","cmdCode","qtyUnitAbbr","qty","altQtyUnitAbbr","altQty","primaryValue","bricsflag","date","gold_price"
"Rwanda","South Africa","7108","kg",320,"kg",320,17223666.92,NA,2022-09-01,54109.6281
"Rwanda","South Africa","710812","kg",320,"kg",320,17223666.92,NA,2022-09-01,54109.6281
"India","South Africa","7108","kg",5500,"kg",5500,298320885.22,"b",2022-09-01,54109.6281
"Singapore","South Africa","7108","kg",1040.6,"kg",1040.6,58607491.053,NA,2022-09-01,54109.6281
"India","South Africa","710812","kg",5500,"kg",5500,298320885.22,"b",2022-09-01,54109.6281
"Singapore","South Africa","710813","kg",1040.6,"kg",1040.6,58607491.053,NA,2022-09-01,54109.6281
"Spain","Kenya","7108","kg",0.984,"g",984,52356.156,"w",2022-09-01,54109.6281
"Spain","Kenya","710813","kg",0.984,"g",984,52356.156,"w",2022-09-01,54109.6281
"Switzerland","South Africa","7108","kg",6001,"kg",6001,321010602.402,"w",2022-09-01,54109.6281
"Thailand","South Africa","7108","kg",29,"kg",29,1600299.269,NA,2022-09-01,54109.6281
"Switzerland","South Africa","710812","kg",6001,"kg",6001,321010602.402,"w",2022-09-01,54109.6281
"Thailand","South Africa","710812","kg",29,"kg",29,1600299.269,NA,2022-09-01,54109.6281
"USA","Kenya","7108","kg",3.804,NA,NA,215000,"w",2022-09-01,54109.6281
"USA","Kenya","710812","kg",3.804,NA,NA,215000,"w",2022-09-01,54109.6281
"Turkey","South Africa","7108","kg",1353.643,"g",1353643,72960414,"w",2022-09-01,54109.6281
"United Kingdom","South Africa","7108","kg",1003.58,"g",1003580,53362299.543,"w",2022-09-01,54109.6281
"Turkey","South Africa","710812","kg",1353.643,"g",1353643,72960414,"w",2022-09-01,54109.6281
"United Kingdom","South Africa","710813","kg",1003.58,"g",1003580,53362299.543,"w",2022-09-01,54109.6281
"Belgium","South Africa","7108","kg",1,"kg",1,53358.921,"w",2022-10-01,53514.84015
"Belgium","South Africa","710813","kg",1,"kg",1,53358.921,"w",2022-10-01,53514.84015
"Canada","South Africa","7108","kg",215.945,"g",215945,11647688.287,"w",2022-10-01,53514.84015
"China","South Africa","7108","kg",10928.098,"g",10928098,573201482,"b",2022-10-01,53514.84015
"Canada","South Africa","710812","kg",215.94,"g",215940,11639136.501,"w",2022-10-01,53514.84015
"China","South Africa","710812","kg",10240.3,"g",10240300,536673917,"b",2022-10-01,53514.84015
"Canada","South Africa","710813","kg",0.005,"g",5,8551.787,"w",2022-10-01,53514.84015
"China","South Africa","710813","kg",687.798,"g",687798,36527565,"b",2022-10-01,53514.84015
"Germany","South Africa","7108","kg",55.986,"g",55986,2989534.721,"w",2022-10-01,53514.84015
"Germany","South Africa","710812","kg",55.986,"g",55986,2989534.721,"w",2022-10-01,53514.84015
"Italy","South Africa","7108","kg",340.057,"g",340057,20814781.539,"w",2022-10-01,53514.84015
"Italy","South Africa","710812","kg",340.057,"g",340057,20814781.539,"w",2022-10-01,53514.84015
"Rwanda","Kenya","7108","kg",110,"kg",110,5740111.48,NA,2022-10-01,53514.84015
"Rwanda","Kenya","710812","kg",110,"kg",110,5740111.48,NA,2022-10-01,53514.84015
"Namibia","South Africa","7108",NA,NA,NA,NA,0.552,NA,2022-10-01,53514.84015
"Poland","South Africa","7108","kg",3.11,"g",3110,168287,"w",2022-10-01,53514.84015
"Namibia","South Africa","710811",NA,NA,"kg",0.2,0.552,NA,2022-10-01,53514.84015
"Poland","South Africa","710813","kg",3.11,"g",3110,168287,"w",2022-10-01,53514.84015
"India","South Africa","7108","kg",7200,"kg",7200,475238361.165,"b",2022-10-01,53514.84015
"Singapore","South Africa","7108","kg",2450.93,"kg",2450.93,130488453.823,NA,2022-10-01,53514.84015
"India","South Africa","710812","kg",7200,"kg",7200,475238361.165,"b",2022-10-01,53514.84015
"Singapore","South Africa","710813","kg",2450.93,"kg",2450.93,130488453.823,NA,2022-10-01,53514.84015
"Switzerland","South Africa","7108","kg",15161,"kg",15161,810576937.16,"w",2022-10-01,53514.84015
"Thailand","South Africa","7108","kg",343,"kg",343,18970740.188,NA,2022-10-01,53514.84015
"Switzerland","South Africa","710812","kg",15159,"kg",15159,810466106.941,"w",2022-10-01,53514.84015
"Thailand","South Africa","710812","kg",343,"kg",343,18970740.188,NA,2022-10-01,53514.84015
"Switzerland","South Africa","710813","kg",2,"kg",2,110830.219,"w",2022-10-01,53514.84015
"Turkey","South Africa","7108","kg",952.789,"g",952789,50900772,"w",2022-10-01,53514.84015
"United Kingdom","South Africa","7108","kg",431.728,"g",431728,24786537.677,"w",2022-10-01,53514.84015
"USA","South Africa","7108","kg",1068.689,NA,NA,60360502,"w",2022-10-01,53514.84015
"Turkey","South Africa","710812","kg",952.789,"g",952789,50900772,"w",2022-10-01,53514.84015
"USA","South Africa","710812","kg",1009.348,NA,NA,57047066,"w",2022-10-01,53514.84015
"United Kingdom","South Africa","710813","kg",431.728,"g",431728,24786537.677,"w",2022-10-01,53514.84015
"USA","South Africa","710813","kg",59.341,NA,NA,3313436,"w",2022-10-01,53514.84015
"Belgium","South Africa","7108","kg",5.14,"kg",5.14,303790.586,"w",2022-11-01,55508.18355
"Belgium","South Africa","710813","kg",5.14,"kg",5.14,303790.586,"w",2022-11-01,55508.18355
"Canada","South Africa","7108","kg",9.865,"g",9865,560046.185,"w",2022-11-01,55508.18355
"China","South Africa","7108","kg",13933.839,"g",13933839,743720760,"b",2022-11-01,55508.18355
"Canada","South Africa","710812","kg",8.731,"g",8731,533622.063,"w",2022-11-01,55508.18355
"China","South Africa","710812","kg",13280.9,"g",13280900,710168733,"b",2022-11-01,55508.18355
"Canada","South Africa","710813","kg",1.134,"g",1134,26424.121,"w",2022-11-01,55508.18355
"China","South Africa","710813","kg",652.939,"g",652939,33552027,"b",2022-11-01,55508.18355
"Germany","South Africa","7108","kg",77.758,"g",77758,4494562.417,"w",2022-11-01,55508.18355
"Germany","South Africa","710812","kg",77.758,"g",77758,4494562.417,"w",2022-11-01,55508.18355
"Ireland","South Africa","7108","kg",0.309,"g",309,21119.695,"w",2022-11-01,55508.18355
"Italy","South Africa","7108","kg",366.876,"g",366876,23344802.593,"w",2022-11-01,55508.18355
"China, Macao SAR","South Africa","7108","kg",30,"kg",30,1575329.981,NA,2022-11-01,55508.18355
"Italy","South Africa","710812","kg",366.876,"g",366876,23344802.593,"w",2022-11-01,55508.18355
"Ireland","South Africa","710813","kg",0.309,"g",309,21119.695,"w",2022-11-01,55508.18355
"China, Macao SAR","South Africa","710813","kg",30,"kg",30,1575329.981,NA,2022-11-01,55508.18355
"Rwanda","Kenya","7108","kg",207,"kg",207,11175302.29,NA,2022-11-01,55508.18355
"Rwanda","Kenya","710812","kg",207,"kg",207,11175302.29,NA,2022-11-01,55508.18355
"Mozambique","South Africa","7108","kg",0.01,"g",10,53.264,NA,2022-11-01,55508.18355
"Poland","South Africa","7108","kg",3.11,"g",3110,166612,"w",2022-11-01,55508.18355
"Rwanda","South Africa","7108","kg",213,"kg",213,11516039.64,NA,2022-11-01,55508.18355
"Mozambique","South Africa","710811","kg",0.01,"g",10,53.264,NA,2022-11-01,55508.18355
"Rwanda","South Africa","710812","kg",213,"kg",213,11516039.64,NA,2022-11-01,55508.18355
"Poland","South Africa","710813","kg",3.11,"g",3110,166612,"w",2022-11-01,55508.18355
"India","South Africa","7108","kg",3300,"kg",3300,186531516.212,"b",2022-11-01,55508.18355
"Singapore","South Africa","7108","kg",1125,"kg",1125,62001846.626,NA,2022-11-01,55508.18355
"India","South Africa","710812","kg",3300,"kg",3300,186531516.212,"b",2022-11-01,55508.18355
"Singapore","South Africa","710813","kg",1125,"kg",1125,62001846.626,NA,2022-11-01,55508.18355
"Switzerland","South Africa","7108","kg",8894,"kg",8894,487496580.126,"w",2022-11-01,55508.18355
"Thailand","South Africa","7108","kg",600,"kg",600,32697699.295,NA,2022-11-01,55508.18355
"Switzerland","South Africa","710812","kg",8894,"kg",8894,487496580.126,"w",2022-11-01,55508.18355
"Thailand","South Africa","710812","kg",600,"kg",600,32697699.295,NA,2022-11-01,55508.18355
"Turkey","South Africa","7108","kg",2019.227,"g",2019227,109123986,"w",2022-11-01,55508.18355
"United Kingdom","South Africa","7108","kg",12.549,"g",12549,702457.087,"w",2022-11-01,55508.18355
"USA","South Africa","7108","kg",118.512,NA,NA,6617369,"w",2022-11-01,55508.18355
"Turkey","South Africa","710812","kg",2019.227,"g",2019227,109123986,"w",2022-11-01,55508.18355
"United Kingdom","South Africa","710813","kg",12.549,"g",12549,702457.087,"w",2022-11-01,55508.18355
"USA","South Africa","710813","kg",118.512,NA,NA,6617369,"w",2022-11-01,55508.18355
"Belgium","South Africa","7108","kg",88.5,"kg",88.5,4467310.595,"w",2022-12-01,57765.16269
"Belgium","South Africa","710813","kg",88.5,"kg",88.5,4467310.595,"w",2022-12-01,57765.16269
"Canada","South Africa","7108","kg",149.624,"g",149624,9469262.136,"w",2022-12-01,57765.16269
"China","South Africa","7108","kg",7869.67,"g",7869670,448312168,"b",2022-12-01,57765.16269
"Canada","South Africa","710812","kg",149.616,"g",149616,9455117.776,"w",2022-12-01,57765.16269
"China","South Africa","710812","kg",7374.34,"g",7374340,423654028,"b",2022-12-01,57765.16269
"Canada","South Africa","710813","kg",0.008,"g",8,14144.36,"w",2022-12-01,57765.16269
"China","South Africa","710813","kg",495.33,"g",495330,24658140,"b",2022-12-01,57765.16269
"Rep. of Korea","Kenya","7108","kg",4,"kg",4,231527,"w",2022-12-01,57765.16269
"Rep. of Korea","Kenya","710813","kg",4,"kg",4,231527,"w",2022-12-01,57765.16269
"Italy","South Africa","7108","kg",648.451,NA,NA,36385276.734,"w",2022-12-01,57765.16269
"Italy","South Africa","710812","kg",588.451,"g",588451,34427378.326,"w",2022-12-01,57765.16269
"Italy","South Africa","710813","kg",60,"kg",60,1957898.407,"w",2022-12-01,57765.16269
"India","South Africa","7108","kg",4300,"kg",4300,244855803.607,"b",2022-12-01,57765.16269
"Singapore","South Africa","7108","kg",2,"kg",2,115532.544,NA,2022-12-01,57765.16269
"India","South Africa","710812","kg",4300,"kg",4300,244855803.607,"b",2022-12-01,57765.16269
"Singapore","South Africa","710813","kg",2,"kg",2,115532.544,NA,2022-12-01,57765.16269
"Switzerland","South Africa","7108","kg",11692,"kg",11692,677169620.24,"w",2022-12-01,57765.16269
"Thailand","South Africa","7108","kg",125,"kg",125,7119240.417,NA,2022-12-01,57765.16269
"Switzerland","South Africa","710812","kg",11692,"kg",11692,677169620.24,"w",2022-12-01,57765.16269
"Thailand","South Africa","710812","kg",125,"kg",125,7119240.417,NA,2022-12-01,57765.16269
"Turkey","South Africa","7108","kg",1001.081,"g",1001081,57355160,"w",2022-12-01,57765.16269
"United Kingdom","South Africa","7108","kg",0.212,"g",212,11770.273,"w",2022-12-01,57765.16269
"USA","South Africa","7108","kg",157.754,NA,NA,8808511,"w",2022-12-01,57765.16269
"Turkey","South Africa","710812","kg",1001.081,"g",1001081,57355160,"w",2022-12-01,57765.16269
"United Kingdom","South Africa","710813","kg",0.212,"g",212,11770.273,"w",2022-12-01,57765.16269
"USA","South Africa","710813","kg",157.754,NA,NA,8808511,"w",2022-12-01,57765.16269
"Belgium","South Africa","7108","kg",72.663,"g",72663.5,3359959.359,"w",2023-01-01,61041.31902
"Belgium","South Africa","710813","kg",72.663,"g",72663.5,3359959.359,"w",2023-01-01,61041.31902
"Canada","South Africa","7108","kg",232.5,"g",232500,15024072.983,"w",2023-01-01,61041.31902
"China","South Africa","7108","kg",11574.687,"g",11574687,688245645,"b",2023-01-01,61041.31902
"Canada","South Africa","710812","kg",232.463,"g",232463,15016370.475,"w",2023-01-01,61041.31902
"China","South Africa","710812","kg",11356,"g",11356000,677208752,"b",2023-01-01,61041.31902
"Canada","South Africa","710813","kg",0.037,"g",37,7702.508,"w",2023-01-01,61041.31902
"China","South Africa","710813","kg",218.687,"g",218687,11036893,"b",2023-01-01,61041.31902
"Germany","South Africa","7108","kg",0.778,"g",778,45825.326,"w",2023-01-01,61041.31902
"Germany","South Africa","710812","kg",0.778,"g",778,45825.326,"w",2023-01-01,61041.31902
"Italy","South Africa","7108","kg",353.058,"g",353058,21222048.309,"w",2023-01-01,61041.31902
"Italy","South Africa","710812","kg",353.058,"g",353058,21222048.309,"w",2023-01-01,61041.31902
"India","South Africa","7108","kg",3100,"kg",3100,188585454.227,"b",2023-01-01,61041.31902
"India","South Africa","710812","kg",3100,"kg",3100,188585454.227,"b",2023-01-01,61041.31902
"Spain","South Africa","7108","kg",50.143,"g",50142.7,3166839.044,"w",2023-01-01,61041.31902
"Spain","South Africa","710813","kg",50.143,"g",50142.7,3166839.044,"w",2023-01-01,61041.31902
"Switzerland","South Africa","7108","kg",4153,"kg",4153,257761752.606,"w",2023-01-01,61041.31902
"Switzerland","South Africa","710812","kg",4152,"kg",4152,257758284.404,"w",2023-01-01,61041.31902
"Switzerland","South Africa","710813","kg",1,"kg",1,3468.202,"w",2023-01-01,61041.31902
"USA","Kenya","7108","kg",7.5,"g",7500,422000,"w",2023-01-01,61041.31902
"USA","Kenya","710812","kg",7.5,"g",7500,422000,"w",2023-01-01,61041.31902
"Turkey","South Africa","7108","kg",500,"g",500000,29804925,"w",2023-01-01,61041.31902
"Turkey","South Africa","710812","kg",500,"g",500000,29804925,"w",2023-01-01,61041.31902
"Belgium","South Africa","7108","kg",127.619,"g",127619,7074466.379,"w",2023-02-01,59623.47315
"Belgium","South Africa","710813","kg",127.619,"g",127619,7074466.379,"w",2023-02-01,59623.47315
"Canada","South Africa","7108","kg",289.869,"g",289869,19880445.036,"w",2023-02-01,59623.47315
"China","South Africa","7108","kg",26851.205,"g",26851205,1615906488,"b",2023-02-01,59623.47315
"Canada","South Africa","710812","kg",289.73,"g",289730,19693576.575,"w",2023-02-01,59623.47315
"China","South Africa","710812","kg",26259,"g",26259000,1586031225,"b",2023-02-01,59623.47315
"Canada","South Africa","710813","kg",0.139,"g",139,186868.461,"w",2023-02-01,59623.47315
"China","South Africa","710813","kg",592.205,"g",592205,29875263,"b",2023-02-01,59623.47315
"China, Hong Kong SAR","South Africa","7108","kg",2336,"kg",2336,138881901.654,"b",2023-02-01,59623.47315
"China, Hong Kong SAR","South Africa","710812","kg",2336,"kg",2336,138881901.654,"b",2023-02-01,59623.47315
"Israel","South Africa","7108","kg",0.035,NA,NA,2000,NA,2023-02-01,59623.47315
"Italy","South Africa","7108","kg",377.566,"g",377566,22669920.997,"w",2023-02-01,59623.47315
"Italy","South Africa","710812","kg",377.566,"g",377566,22669920.997,"w",2023-02-01,59623.47315
"Israel","South Africa","710813","kg",0.035,NA,NA,2000,NA,2023-02-01,59623.47315
"Qatar","South Africa","7108","kg",25.417,NA,NA,1542032.941,NA,2023-02-01,59623.47315
"Qatar","South Africa","710812","kg",25.417,NA,NA,1542032.941,NA,2023-02-01,59623.47315
"India","South Africa","7108","kg",4600,"kg",4600,276108590.182,"b",2023-02-01,59623.47315
"India","South Africa","710812","kg",4600,"kg",4600,276108590.182,"b",2023-02-01,59623.47315
"Spain","South Africa","7108","kg",100.269,"g",100269,6182238.893,"w",2023-02-01,59623.47315
"Spain","South Africa","710813","kg",100.269,"g",100269,6182238.893,"w",2023-02-01,59623.47315
"Switzerland","South Africa","7108","kg",1649,"kg",1649,98551614.566,"w",2023-02-01,59623.47315
"Thailand","South Africa","7108","kg",3,"kg",3,179139.133,NA,2023-02-01,59623.47315
"Switzerland","South Africa","710812","kg",1649,"kg",1649,98551614.566,"w",2023-02-01,59623.47315
"Thailand","South Africa","710812","kg",3,"kg",3,179139.133,NA,2023-02-01,59623.47315
"USA","Kenya","7108","kg",2.5,"g",2500,132000,"w",2023-02-01,59623.47315
"USA","Kenya","710812","kg",2.5,"g",2500,132000,"w",2023-02-01,59623.47315
"Turkey","South Africa","7108","kg",200.95,"g",200950,11955916,"w",2023-02-01,59623.47315
"United Kingdom","South Africa","7108","kg",564.506,"g",564506,34151171.747,"w",2023-02-01,59623.47315
"United Rep. of Tanzania","South Africa","7108","kg",0.014,"g",13.7,911.54,NA,2023-02-01,59623.47315
"USA","South Africa","7108","kg",0.787,"g",787,46446,"w",2023-02-01,59623.47315
"Turkey","South Africa","710812","kg",200.95,"g",200950,11955916,"w",2023-02-01,59623.47315
"United Kingdom","South Africa","710813","kg",564.506,"g",564506,34151171.747,"w",2023-02-01,59623.47315
"United Rep. of Tanzania","South Africa","710813","kg",0.014,"g",13.7,911.54,NA,2023-02-01,59623.47315
"USA","South Africa","710813","kg",0.787,"g",787,46446,"w",2023-02-01,59623.47315
"Belgium","South Africa","7108","kg",85.751,"g",85750.6,4146174.048,"w",2023-03-01,61494.64389
"Brazil","South Africa","7108","kg",0.043,NA,NA,1794,"b",2023-03-01,61494.64389
"Belgium","South Africa","710813","kg",85.751,"g",85750.6,4146174.048,"w",2023-03-01,61494.64389
"Brazil","South Africa","710813","kg",0.043,"kg",NA,1794,"b",2023-03-01,61494.64389
"Canada","South Africa","7108","kg",153.656,"g",153656,11034466.484,"w",2023-03-01,61494.64389
"China","South Africa","7108","kg",18487.532,"g",18487532,1087708700,"b",2023-03-01,61494.64389
"Canada","South Africa","710812","kg",152.226,"g",152226,10917900.455,"w",2023-03-01,61494.64389
"China","South Africa","710812","kg",17852.6,"g",17852600,1055502799,"b",2023-03-01,61494.64389
"Canada","South Africa","710813","kg",1.43,"g",1430,116566.029,"w",2023-03-01,61494.64389
"China","South Africa","710813","kg",634.932,"g",634932,32205901,"b",2023-03-01,61494.64389
"Germany","South Africa","7108","kg",9.446,"g",9446,561177.987,"w",2023-03-01,61494.64389
"China, Hong Kong SAR","South Africa","7108","kg",2523,"kg",2523,159723520.315,"b",2023-03-01,61494.64389
"Germany","South Africa","710812","kg",9.446,"g",9446,561177.987,"w",2023-03-01,61494.64389
"China, Hong Kong SAR","South Africa","710812","kg",2523,"kg",2523,159723520.315,"b",2023-03-01,61494.64389
"Italy","South Africa","7108","kg",553.719,"g",553719,32581088.442,"w",2023-03-01,61494.64389
"Italy","South Africa","710812","kg",553.719,"g",553719,32581088.442,"w",2023-03-01,61494.64389
"Qatar","South Africa","7108","kg",52.241,NA,NA,3169436.759,NA,2023-03-01,61494.64389
"Qatar","South Africa","710812","kg",52.241,NA,NA,3169436.759,NA,2023-03-01,61494.64389
"India","South Africa","7108","kg",1475,"kg",1475,91410824.023,"b",2023-03-01,61494.64389
"Singapore","South Africa","7108","kg",3,"kg",3,180563.137,NA,2023-03-01,61494.64389
"India","South Africa","710812","kg",1475,"kg",1475,91410824.023,"b",2023-03-01,61494.64389
"Singapore","South Africa","710813","kg",3,"kg",3,180563.137,NA,2023-03-01,61494.64389
"Spain","South Africa","7108","kg",100.31,"g",100310,6259350.985,"w",2023-03-01,61494.64389
"Spain","South Africa","710813","kg",100.31,"g",100310,6259350.985,"w",2023-03-01,61494.64389
"Switzerland","South Africa","7108","kg",8921,"kg",8921,538352277.362,"w",2023-03-01,61494.64389
"Thailand","South Africa","7108","kg",1,"kg",1,62371.72,NA,2023-03-01,61494.64389
"Switzerland","South Africa","710812","kg",8921,"kg",8921,538352277.362,"w",2023-03-01,61494.64389
